batch_idx,model,acc,f1,precision,recall,bac,mcc,f1_ema
25,sgd_adaptive,0.9985,0.9985007496251874,0.998001998001998,0.999,0.9984999999999999,0.9970004985003739,0.9932529215653942
25,ensemble,0.9495,0.9470372312532774,0.9955898566703418,0.903,0.9495,0.9029131273535507,0.9467638091088589
26,rf,0.709,0.5918653576437588,0.9906103286384976,0.422,0.709,0.5104687003048946,0.5971020795893306
26,xgb,0.8765,0.8606880992667795,0.9870633893919794,0.763,0.8765000000000001,0.7731841594582104,0.859055132740244
26,sgd_static,0.945,0.9429460580912863,0.9795258620689655,0.909,0.9450000000000001,0.8923158880727446,0.9405728963243052
26,sgd_adaptive,0.9995,0.9994997498749375,1.0,0.999,0.9995,0.9990004995003746,0.9954393114737344
26,ensemble,0.9525,0.9504434011476265,0.9934569247546347,0.911,0.9525,0.9081334716913456,0.9480516663224277
27,rf,0.716,0.603905160390516,0.9976958525345622,0.433,0.716,0.524014136442408,0.5994831578697455
27,xgb,0.875,0.8581157775255391,0.9921259842519685,0.756,0.875,0.7721887238131167,0.8587263584150975
27,sgd_static,0.943,0.940563086548488,0.9825708061002179,0.902,0.9430000000000001,0.8889938384155637,0.9405694629027692
27,sgd_adaptive,0.999,0.999000999000999,0.998003992015968,1.0,0.999,0.998001996005988,0.9966859021082771
27,ensemble,0.9505,0.9482488238369053,0.9934282584884995,0.907,0.9505,0.9044293141850278,0.9481206714524949
28,rf,0.7255,0.6221610461114935,0.9977924944812362,0.452,0.7255,0.5387437985053504,0.6074204187543573
28,xgb,0.8855,0.871131119864941,0.9961389961389961,0.774,0.8855,0.7909165078312898,0.8630680249225428
28,sgd_static,0.95,0.9481327800829875,0.9849137931034483,0.914,0.95,0.9023419092870452,0.9432166239158457
28,sgd_adaptive,0.997,0.9970059880239521,0.9950199203187251,0.999,0.997,0.9940079520954253,0.9967979321787634
28,ensemble,0.956,0.954118873826903,0.9967320261437909,0.915,0.956,0.915081693718955,0.9502200422835378
29,rf,0.721,0.6135734072022161,0.9977477477477478,0.443,0.721,0.5317726388842736,0.6095739647111079
29,xgb,0.879,0.8631221719457014,0.9934895833333334,0.763,0.879,0.7792615387179763,0.8630869763806484
29,sgd_static,0.946,0.9435736677115988,0.9879649890590809,0.903,0.946,0.8953170269307711,0.9433415892443593
29,sgd_adaptive,0.999,0.999000999000999,0.998003992015968,1.0,0.999,0.998001996005988,0.9975690055665459
29,ensemble,0.952,0.949738219895288,0.9967032967032967,0.907,0.952,0.9076835929939586,0.9500514044476505
