batch_idx,model,acc,f1,precision,recall,bac,mcc,f1_ema
20,ensemble,0.498,0.0,0.0,0.0,0.498,-0.04476614810358452,0.03166749455729287
21,rf,0.498,0.0,0.0,0.0,0.498,-0.04476614810358452,0.02066783438325628
21,xgb,0.499,0.0,0.0,0.0,0.499,-0.03163859985841663,0.020658653437249194
21,sgd_static,0.4945,0.0,0.0,0.0,0.4945,-0.07436677547886003,0.020182399130440686
21,sgd_adaptive,1.0,1.0,1.0,1.0,1.0,1.0,0.9870401328941389
21,ensemble,0.4995,0.0,0.0,0.0,0.4995,-0.02236627204212922,0.020583871462240368
22,rf,0.499,0.0,0.0,0.0,0.499,-0.03163859985841663,0.013434092349116585
22,xgb,0.498,0.0,0.0,0.0,0.498,-0.04476614810358452,0.013428124734211979
22,sgd_static,0.492,0.0,0.0,0.0,0.492,-0.08980265101338746,0.013118559434786448
22,sgd_adaptive,1.0,1.0,1.0,1.0,1.0,1.0,0.9915760863811904
22,ensemble,0.4985,0.0,0.0,0.0,0.4985,-0.03875891355636926,0.013379516450456241
23,rf,0.499,0.0,0.0,0.0,0.499,-0.03163859985841663,0.008732160026925782
23,xgb,0.498,0.0,0.0,0.0,0.498,-0.04476614810358452,0.008728281077237788
23,sgd_static,0.4925,0.0,0.0,0.0,0.4925,-0.0869291381699617,0.008527063632611194
23,sgd_adaptive,1.0,1.0,1.0,1.0,1.0,1.0,0.9945244561477737
23,ensemble,0.499,0.0,0.0,0.0,0.499,-0.03163859985841663,0.008696685692796559
24,rf,0.498,0.0,0.0,0.0,0.498,-0.04476614810358452,0.0056759040175017594
24,xgb,0.4975,0.0,0.0,0.0,0.4975,-0.05006261743217589,0.005673382700204564
24,sgd_static,0.493,0.0,0.0,0.0,0.493,-0.08396038004871988,0.005542591361197277
24,sgd_adaptive,1.0,1.0,1.0,1.0,1.0,1.0,0.9964408964960529
24,ensemble,0.498,0.0,0.0,0.0,0.498,-0.04476614810358452,0.005652845700317765
25,rf,0.4985,0.0,0.0,0.0,0.4985,-0.03875891355636926,0.0036893376113761446
25,xgb,0.499,0.0,0.0,0.0,0.499,-0.03163859985841663,0.003687698755132967
25,sgd_static,0.488,0.0,0.0,0.0,0.488,-0.11020775375559676,0.003602684384778231
25,sgd_adaptive,1.0,1.0,1.0,1.0,1.0,1.0,0.9976865827224344
25,ensemble,0.4985,0.0,0.0,0.0,0.4985,-0.03875891355636926,0.003674349705206548
26,rf,0.498,0.0,0.0,0.0,0.498,-0.04476614810358452,0.0023980694473944944
26,xgb,0.4975,0.0,0.0,0.0,0.4975,-0.05006261743217589,0.002397004190836429
26,sgd_static,0.4915,0.0,0.0,0.0,0.4915,-0.09258979095890331,0.0023417448501058505
26,sgd_adaptive,1.0,1.0,1.0,1.0,1.0,1.0,0.9984962787695824
26,ensemble,0.498,0.0,0.0,0.0,0.498,-0.04476614810358452,0.002388327308384257
27,rf,0.497,0.0,0.0,0.0,0.497,-0.054854599453862854,0.0015587451408064217
27,xgb,0.498,0.0,0.0,0.0,0.498,-0.04476614810358452,0.0015580527240436793
27,sgd_static,0.4955,0.0,0.0,0.0,0.4955,-0.0672334852355292,0.0015221341525688032
27,sgd_adaptive,1.0,1.0,1.0,1.0,1.0,1.0,0.9990225812002287
27,ensemble,0.498,0.0,0.0,0.0,0.498,-0.04476614810358452,0.0015524127504497674
28,rf,0.4985,0.0,0.0,0.0,0.4985,-0.03875891355636926,0.0010131843415241743
28,xgb,0.498,0.0,0.0,0.0,0.498,-0.04476614810358452,0.0010127342706283918
28,sgd_static,0.4935,0.0,0.0,0.0,0.4935,-0.0808858851824057,0.0009893871991697222
28,sgd_adaptive,1.0,1.0,1.0,1.0,1.0,1.0,0.9993646777801486
28,ensemble,0.499,0.0,0.0,0.0,0.499,-0.03163859985841663,0.001009068287792349
29,rf,0.4995,0.0,0.0,0.0,0.4995,-0.02236627204212922,0.0006585698219907134
29,xgb,0.499,0.0,0.0,0.0,0.499,-0.03163859985841663,0.0006582772759084548
29,sgd_static,0.4925,0.0,0.0,0.0,0.4925,-0.0869291381699617,0.0006431016794603196
29,sgd_adaptive,1.0,1.0,1.0,1.0,1.0,1.0,0.9995870405570966
29,ensemble,0.4995,0.0,0.0,0.0,0.4995,-0.02236627204212922,0.000655894387065027
