batch_idx,model,acc,f1,precision,recall,bac,mcc,f1_ema
25,ensemble,0.5065,0.03140333660451423,0.8421052631578947,0.016,0.5065,0.06700763871146823,0.03071055365420591
26,rf,0.498,0.0,0.0,0.0,0.498,-0.04476614810358452,0.0023980694473944944
26,xgb,0.4975,0.0,0.0,0.0,0.4975,-0.05006261743217589,0.002397004190836429
26,sgd_static,0.518,0.09906542056074766,0.7571428571428571,0.053,0.518,0.09794332112236977,0.11190761148571221
26,sgd_adaptive,1.0,1.0,1.0,1.0,1.0,1.0,0.9987139581114246
26,ensemble,0.502,0.015810276679841896,0.6666666666666666,0.008,0.502,0.02589769896218353,0.02549545671317851
27,rf,0.497,0.0,0.0,0.0,0.497,-0.054854599453862854,0.0015587451408064217
27,xgb,0.498,0.0,0.0,0.0,0.498,-0.04476614810358452,0.0015580527240436793
27,sgd_static,0.537,0.152014652014652,0.9021739130434783,0.083,0.537,0.1766235546222465,0.12594507567084115
27,sgd_adaptive,1.0,1.0,1.0,1.0,1.0,1.0,0.999164072772426
27,ensemble,0.5025,0.017769002961500493,0.6923076923076923,0.009,0.5025,0.031109955839386808,0.022791197900091206
28,rf,0.4985,0.0,0.0,0.0,0.4985,-0.03875891355636926,0.0010131843415241743
28,xgb,0.498,0.0,0.0,0.0,0.498,-0.04476614810358452,0.0010127342706283918
28,sgd_static,0.533,0.1446886446886447,0.8586956521739131,0.079,0.533,0.15752911628470634,0.1325053248270724
28,sgd_adaptive,1.0,1.0,1.0,1.0,1.0,1.0,0.999456647302077
28,ensemble,0.5065,0.029498525073746312,0.8823529411764706,0.015,0.5065,0.07080395779210254,0.025138762410870492
29,rf,0.4995,0.0,0.0,0.0,0.4995,-0.02236627204212922,0.0006585698219907134
29,xgb,0.499,0.0,0.0,0.0,0.499,-0.03163859985841663,0.0006582772759084548
29,sgd_static,0.522,0.10986964618249534,0.7972972972972973,0.059,0.522,0.11654903317951207,0.12458283730147043
29,sgd_adaptive,1.0,1.0,1.0,1.0,1.0,1.0,0.99964682074635
29,ensemble,0.505,0.021739130434782608,0.9166666666666666,0.011,0.505,0.06474424740545882,0.023948891219239734
